gtin,canonical,mode_brand,mode_flavor,mode_type,salient_ngrams,dropped_redundant_ngrams,volume_set,pack_set,package_type_set,package_material_set,volume_confidence,pack_confidence,volume_consistency,pack_consistency,n_titles,description_evidence,breadcrumb_evidence
10637910325618,bawls soda guarana_original,Bawls,,soda,['guarana_original'],"['bawls_guarana_original', 'bawls_guarana_original_bawls', 'guarana_original_bawls_guarana', 'original_bawls_guarana_drink']",[473.0],"[1, 24]",['can'],[],0.9,0.9,1.0,0.5,2,"['BAWLS Guarana\nHighly caffeinated premium soda', ""Experience a sustained energy boost with BAWLS Guarana's infusion of the powerful Guarana Berry. For long-lasting energy for gaming and to focus on those late-nights., Fuel your day with BAWLS Guarana""]","['["""" Any Department"""","""" Grocery & Gourmet Food"""","""" Beverages"""","""" Bottled Beverages, Water & Drink Mixes"""","""" Soft Drinks""""]', '["""" Grocery"""","""" Beverages"""","""" Sports Drinks"""","""" Electrolyte Sports Drinks""""]']"
106994002010,high5 orange zero_protect_tablets_hydration no_sugar,High5,orange,,"['zero_protect_tablets_hydration', 'no_sugar']","['high5_zero_protect_tablets', 'protect_tablets_hydration_electrolytic', 'tablets_hydration_electrolytic_addition', 'hydration_electrolytic_addition_vitamin', 'sugar_free', 'zero']",[],[20],[],[],0.0,0.9,1.0,1.0,1,"['* high5 zero protect: a drink electrolytic refreshing with a immunostimolatore, sugar free e a zero calorie, which makes it easy stay hydrated all day long \n* high5 zero protect: contains a mixture of']","['["""" health and personal care"""","""" food and nutrition"""","""" nutritional bars and drinks""""]']"
10819898014009,back to nature apple juice still,Back to Nature,apple,juice,['still'],"['juice_non_gmo_apple', 'non_gmo_apple_juice', 'gmo_apple_juice_features', 'concentrate_flavour_apple_volume', 'flavour_apple_volume_177']",[177.0],[5],[],[],0.9,0.9,1.0,1.0,1,"['Full serving of fruit in each pouch\n100% Juice From concentrate with added ingredients\nGluten Free, Non GMO Project Verified\nConvenient on the go containers - great for lunch boxes!\nNo hydrogenated oi']","['["""" Grocery & Gourmet Food"""","""" Beverages"""","""" Bottled Beverages, Water & Drink Mixes"""","""" Juices""""]']"
10819898014023,back to nature juice non_gmo_fruit_punch still,Back to Nature,,juice,"['non_gmo_fruit_punch', 'still']","['juice_non_gmo_fruit', 'gmo_fruit_punch_sweetener', 'fruit_punch_sweetener_hfcs', 'punch_sweetener_hfcs_volume']",[177.0],[5],[],[],0.9,0.9,1.0,1.0,1,"['Full serving of fruit in each pouch\n100% Juice From concentrate with added ingredients\nGluten Free, Non GMO Project Verified\nConvenient on the go containers - great for lunch boxes!\nNo hydrogenated oi']","['["""" Grocery & Gourmet Food"""","""" Beverages"""","""" Bottled Beverages, Water & Drink Mixes"""","""" Juices""""]']"
10843167310233,skinny mixes peach bellini_cocktail_mix_sip no_sugar,Skinny Mixes,peach,,"['bellini_cocktail_mix_sip', 'no_sugar']","['mixes_sugar_free_peach', 'sugar_free_peach_bellini', 'free_peach_bellini_cocktail', 'peach_bellini_cocktail_mix', 'sugar_free']",[946.0],[1],[],[],0.9,0.95,1.0,1.0,1,"['Indulge in Elegance: Skinny Mixes Sugar- Free Peach Bellini Mix, 946ml \nElevate your cocktail experience with Skinny Mixes Sugar- Free Peach Bellini Cocktail Mix. This 946ml bottle is a tantalizing bl']","['["""" Grocery"""","""" Drinks"""","""" Drink Mixes"""","""" Cocktail Mixes""""]']"
10843533100000,wonder drink ginger tea organic_carbonization_carbonated_free,Wonder Drink,ginger,tea,['organic_carbonization_carbonated_free'],"['ginger_peach', 'benefits_non_alcoholic_ginger', 'non_alcoholic_ginger_peach', 'alcoholic_ginger_peach_material', 'organic_carbonization_sparkling_free', 'sparkling']",[355.0],[12],[],[],0.9,0.9,1.0,1.0,1,"['Contains 12 - 12 oz. Prebiotic Kombucha cans.\nThe First and Only Kombucha Brand with an Organic, Prebiotic fiber. Prebiotic fiber is a specific plant fiber that nourishes certain good microorganisms p']","['["""" Grocery & Gourmet Food"""","""" Beverages"""","""" Bottled Beverages, Water & Drink Mixes"""","""" Juices""""]']"
10843533100017,wonder drink mango tea benefits_non_alcoholic_tropical health_probiotic_low_calorie carbonated,Wonder Drink,mango,tea,"['benefits_non_alcoholic_tropical', 'health_probiotic_low_calorie', 'carbonated']","['non_alcoholic_tropical_mango', 'alcoholic_tropical_mango_sweetener', 'tropical_mango_sweetener_sugar', 'health_probiotic_low_calories', 'sparkling']",[355.0],[12],[],[],0.9,0.9,1.0,1.0,1,"['Contains 12 - 12 oz. Prebiotic Kombucha cans.\nThe First and Only Kombucha Brand with an Organic, Prebiotic fiber. Prebiotic fiber is a specific plant fiber that nourishes certain good microorganisms p']","['["""" Grocery & Gourmet Food"""","""" Beverages"""","""" Bottled Beverages, Water & Drink Mixes"""","""" Juices""""]']"
10850019179238,recess cherry water carbonated,Recess,cherry,water,['carbonated'],"['recess_mood_black_cherry', 'mood_black_cherry_magnesium', 'black_cherry_magnesium_infused', 'cherry_magnesium_infused_sparkling', 'recess_mood_black', 'sparkling']",[355.0],[1],[],[],0.9,0.95,1.0,1.0,2,"['* Magnesium Infused \n* Plus adaptogens \n* Low calorie', 'Magnesium Infused Plus adaptogens Low calorie Magnesium Infused, Plus adaptogens, Low calorie']","['["""" Beverages"""","""" Sparkling Water""""]']"
10860534000191,wandering bear coffee black_cold_brew volume_325_per_juice no_sugar still,Wandering Bear,coffee,,"['black_cold_brew', 'volume_325_per_juice', 'no_sugar', 'still']","['black_cold', 'brew_coffee_volume_325', 'coffee_volume_325_per', 'sugar_free']",[325.0],[12],[],[],0.9,0.9,1.0,1.0,2,"[""## Wandering Bear Cold Brew Organic Coffee On- The- Go Straight Black Description \n* 25 mg of Caffeine per Ounce - That's Twice the Amount of Caffeine as Your Average Cup of Joe! \n* 100% Organic and S"", 'Who knew black coffee could taste this good? Made with just two simple ingredients, organic coffee and cold water, Wandering Bear is undeniably strong, surprisingly smooth brew that will keep you fuel']","['["""" Beverages"""","""" Sports & Energy Drinks"""","""" Energy Drinks""""]', '["""" Food & Beverages"""","""" Beverages"""","""" Coffee"""","""" Cold Brew""""]']"
11982760,l fbergs coffee boxed_organic drinks_caffeine_boost_flavour light still,Löfbergs,coffee,,"['boxed_organic', 'drinks_caffeine_boost_flavour', 'light', 'still']","['boxed_organic_coffee_drinks', 'boxed_organic_coffee', 'organic_coffee_drinks']","[230.0, 330.0]","[12, 24]",[],[],0.9,0.9,0.75,0.75,4,"['24 pcs lemon and ginger tasting treenijuomaa. contain 3100mg bcaa per can. suitable for use before training, during it or after.', 'Caffeine Boost on dark and powerful coffee drink added with caffeine. in a box 12 drink!', 'Protein Boost is mild milk coffee drink added protein. in a box 12 drink.']","['["""" beverages""""]', '["""" large packages""""]', '["""" organic""""]']"
125113320071,thick easy apple juice honey_consistency_30634_each still,Thick & Easy,apple,juice,"['honey_consistency_30634_each', 'still']","['consistency_30634_each_flavour', '30634_each_flavour_honey', 'each_flavour_honey_apple', 'flavour_honey_apple_material']",[1360.0],[1],['bottle'],[],0.9,0.95,1.0,1.0,1,"['"""" Thick & Easy Thickened Beverage 46 oz. Bottle Apple Juice Flavor Ready to U Se Honey Consistency, 30634 - EACH"""" ; Flavor Apple ; Food Form Ready-to- Drink ; Brand Thick & Easy ; Gender Unisex']","['["""" Food"""","""" Beverages"""","""" Juices"""","""" Apple Juice""""]']"
129600516787,l a juice content_flavour_cranberry_contains mineral_calcium_type_carbonization still,L&A,,juice,"['content_flavour_cranberry_contains', 'mineral_calcium_type_carbonization', 'still']","['juice_cranberry_delight_juice', 'cranberry_delight_juice_content', 'delight_juice_content_flavour', 'minerals_calcium_type_carbonization']",[946.0],[6],[],[],0.9,0.9,1.0,1.0,1,"[',']","['["""" Any Department"""","""" Grocery & Gourmet Food"""","""" Beverages"""","""" Bottled Beverages, Water & Drink Mixes"""","""" Juices""""]']"
14740073072834,salvest apple no_sugar,Salvest,apple,,['no_sugar'],"['banana_apple_blueberry', 'apple_blueberry', 'banana_apple', 'organic_smoothie_banana_apple', 'smoothie_banana_apple_blueberry', 'sugar_free']",[],[6],[],[],0.0,0.85,1.0,1.0,1,['organic and vegan banana- omena-mustikka smoothie. Muuti-valipalasmoothiet are 100% organic and contain fruit and berries without added sugar or artificial additives.'],"['["""" large packages""""]']"
15056079900279,boost energy boosting_volume_carbonization_carbonated,Boost,,energy,['boosting_volume_carbonization_carbonated'],"['energy_drink_boost_health', 'drink_boost_health_claims', 'boost_health_claims_energy', 'energy_drink_boost', 'carbonated']",[250.0],[24],[],[],0.9,0.85,1.0,1.0,1,"['carbonated drink with taste of different fruits with taurine and caffeine, in total 24 cans.']","['["""" big pack""""]']"
15060221206317,grenade energy original_juice_content_naturally guarana_sweetener_sucralose_type carbonated,Grenade,,energy,"['original_juice_content_naturally', 'guarana_sweetener_sucralose_type', 'carbonated']","['grenade_energy_drink_original', 'sweetener_sucralose_type_caffeine', 'sucralose_type_caffeine_25']",[330.0],[12],[],[],0.9,0.9,1.0,1.0,1,"['* description \n* features \n* ingredients \n* brand \n¡ carry your day to day to the extreme with Grenade Energy ! our energy drink functional sugarfree is full of natural caffeine and electrolytes, bcaa']","['["""" nutrition and supplements"""","""" drinks"""","""" refreshing drinks""""]']"
17311673200254,smakis apple no_sugar still,Smakis,apple,,"['no_sugar', 'still']","['fruit_drink_apple_juice', 'drink_apple_juice_features', 'sugar_flavour_apple_made', 'drink_apple_juice', 'apple_made_apple_material', 'sugar_free']",[200.0],[27],[],[],0.9,0.85,1.0,1.0,1,['27 pieces smakisar with apple flavor. without added sugar and sweetened with fruit juice!'],"['["""" drinks toggle menu"""","""" Juice, smoothie & juice""""]']"
17314720710591,kiviks musteri orange juice still,Kiviks Musteri,orange,juice,['still'],"['organic_orange_juice_material', 'concentrate_made_orange_carbonization', 'orange_juice_content_sustainable', 'organic_volume_juice_features', 'organic_orange_juice']",[250.0],[24],[],[],0.9,0.85,1.0,1.0,1,['24-pack orange juice from concentrate.'],"['["""" newly arrived""""]']"
17350089430077,clean drink bcaa_passion_juice_content vitamin_energy_boosting_type,Clean Drink,,,"['bcaa_passion_juice_content', 'vitamin_energy_boosting_type']","['drink_bcaa_passion_juice', 'passion_juice_content_volume', 'vitamins_energy_boosting_type', 'energy_boosting_type_material']",[330.0],[24],[],[],0.9,0.85,1.0,1.0,1,"['Clean Drink functional drink with amino acids, vitamins and caffeine with taste of passion.']","['["""" drinks toggle menu"""","""" energy & sports drink""""]']"
17401005910545,oca energy guava still,Oca,,energy,"['guava', 'still']","['oca_organic_guava_passion', 'organic_guava_passion_fruit', 'guava_passion_fruit_energy', 'fruit_energy_drink_volume']",[355.0],[12],[],[],0.9,0.9,1.0,1.0,1,['Plant Based Natural Energy powered by Cassava Root Plant Based Natural Energy powered by Cassava Root'],"['["""" Beverages"""","""" Juice"""","""" Pomegranate""""]']"
17401005910576,oca berry energy acai,Oca,berry,energy,['acai'],"['berry_acai', 'oca_berry_acai_plant', 'berry_acai_plant_based', 'acai_plant_based_energy', 'oca_berry_acai']",[355.0],[1],[],[],0.9,0.95,1.0,1.0,2,"['* Plant Based Natural Energy powered by Cassava Root', 'Plant Based Natural Energy powered by Cassava Root Plant Based Natural Energy powered by Cassava Root']","['["""" Beverages"""","""" Sports & Energy Drinks""""]']"
174429181081,jos cuervo mix_33.8_ounces_caffeine,José Cuervo,,,['mix_33.8_ounces_caffeine'],"['33.8_ounces_caffeine_150', 'ounces_caffeine_150_type', '33.8_ounces_caffeine', 'ounces_caffeine_150']",[1000.0],[12],['bottle'],[],0.9,0.85,1.0,1.0,1,"['"""" \n* Item model number: TWT20291 \n* Is Discontinued By Manufacturer: No \n* Product Dimensions: 1 x 1 x 1 inches; 25.42 Pounds \n"""" ; Cocktail Mixer Type Margarita Cocktail Mixer ; Container Type Bottle']","['["""" Food"""","""" Beverages"""","""" Cocktail Mixers"""","""" Margarita Mix""""]']"
175310100273,kern s mango peach_pear_apricot_papaya,Kern's,mango,,['peach_pear_apricot_papaya'],"['pear_apricot_papaya_guava', 'apricot_papaya_guava_mango', 'pear_apricot_papaya', 'apricot_papaya_guava']",[340.0],[1],['can'],[],0.9,0.95,1.0,1.0,1,"[""This is a bundle of sixe 11.5 FL oz cans: Kern's Nectar Mango, Kern's Nectar Peach, Kern's Nectar Papaya, Kern's Nectar Guava, Kern's Nectar Apricot, and Kern's Nectar Pear.""]","['[""""\\"""" Juices\\""""""""]']"
180009000017,pop shoppe cherry still,Pop Shoppe,cherry,,['still'],"['pop_shoppe_black_cherry', 'shoppe_black_cherry_type', 'black_cherry_type_juice', 'pop_shoppe_black', 'shoppe_black_cherry']",[],[12],['bottle'],[],0.0,0.9,1.0,1.0,1,['Flavor Cherry \nUnit Count 12.00 Count \nWeight 18 Pounds \nPackage Weight 18 Pounds \nItem Package Quantity 12 \n* * *\n## Important information \nLegal Disclaimer \nStatements regarding dietary supplements'],"['["""" Grocery & Gourmet Food"""","""" Beverages"""","""" Bottled Beverages, Water & Drink Mixes"""","""" Soda Soft Drinks""""]']"
180286000502,favorit lemon juice no_sugar still,Favorit,lemon,juice,"['no_sugar', 'still']","['favorit_tea_iced_lemon', 'tea_iced_lemon_percent', 'iced_lemon_percent_lemon', 'lemon_percent_lemon_juice', 'percent_lemon_juice_flavour', 'sugar_free']",[],[6],[],[],0.0,0.85,1.0,1.0,1,"['No Artificial Ingredients\nDairy Free, Gluten Free, Contains No Refined Sugar\nIced Tea Is Freshly Brewed And 100% Natural\nThis Delicious Swiss Premium Beverage Uses Only']","['["""" Grocery & Gourmet Food"""","""" Beverages"""","""" Coffee, Tea & Cocoa"""","""" Tea"""","""" Iced Tea""""]']"
180286000519,favorit peach juice still,Favorit,peach,juice,['still'],"['favorit_iced_tea_peach', 'iced_tea_peach_juice', 'tea_peach_juice_per', 'peach_juice_per_case.', 'juice_per_case._material']",[1000.0],[6],[],[],0.9,0.9,1.0,1.0,1,['Favorit Tea - Iced - Peach - With 9 Percent Peach Juice - 33.8 Oz - Case Of 6'],"['[""""\\"""" Tea Samplers\\""""""""]']"
180626000216,stumptown coffee original_cold_brew diet still,Stumptown,coffee,,"['original_cold_brew', 'diet', 'still']","['original_cold_brew_coffee', 'original_cold', 'type_rtd_coffee_style', 'type_rtd_coffee']","[200.0, 310.52]",[1],[],[],0.892,0.95,0.833,1.0,6,"['Dairy- Free\nEngine 2\nLow- Fat\nPaleo- Friendly\nVegan\nVegetarian\nWhole Foods Diet', 'Stumptown Original Cold Brew is Juicy and bright with rich chocolate finish.', 'undefined \n[ingredients_start]\n Does Not Contain Any of the 8 Major Allergens, Form: Liquid, \n[ingredients_end]\nState of Readiness: Ready to Drink, Store: Refrigerated, Package Quantity: 1, Caffeine c']","['["""" Beverages"""","""" Coffee"""","""" Cold Brew Coffee""""]', '["""" Beverages"""","""" Coffee""""]', '["""" Eggs & Dairy"""","""" Refrigerated Juices, Teas & Coffees""""]', '["""" Natural & Organic"""","""" Beverages"""","""" Tea""""]', '["""" Target"""","""" Grocery"""","""" Beverages"""","""" Coffee"""","""" Cold Brew Coffee""""]', '[""""beverages"""",""""coffee""""]']"
180626000377,stumptown coffee cold_brew_volume_473 still,Stumptown,coffee,,"['cold_brew_volume_473', 'still']","['brew_coffee_milk_rtd', 'coffee_milk_rtd_coffee', 'milk_rtd_coffee_style', 'brew_volume_473']",[473.0],[1],[],[],0.9,0.95,1.0,1.0,2,"['Stumptown Coffee Roasters Cold Brew Coffee with Milk, 16 oz']","['["""" Amazon Fresh"""","""" Grocery & Gourmet Food"""","""" Beverages""""]', '["""" Natural & Organic"""","""" Beverages"""","""" Tea""""]']"
182136000014,aquahydrate water still,AQUAhydrate,,water,['still'],"['aquahydrate_ph9_electrolyte_water', 'ph9_electrolyte_water_carbonization', 'electrolyte_water_carbonization_still', 'aquahydrate_ph9_electrolyte', 'ph9_electrolyte_water']",[500.0],[1],[],[],0.9,0.95,1.0,1.0,1,[],"['["""" Grocery"""","""" Beverages"""","""" Water""""]']"
182136000021,aquahydrate water aqua_hydrate type_contains_mineral_manganese calcium_magnesium_iron_zinc still,AQUAhydrate,,water,"['aqua_hydrate', 'type_contains_mineral_manganese', 'calcium_magnesium_iron_zinc', 'still']","['type_contains_minerals_manganese', 'manganese_calcium_magnesium_iron', 'magnesium_iron_zinc']",[1000.0],[1],['bottle'],[],0.9,0.944,1.0,1.0,9,"['Added for great taste. For questions or a report on water quality and information contact: Aquahydrate, Inc. 5870 West Jefferson Blvd. Ste D Los Angeles, CA 90016. 100% recyclable & bpa-free. Please r', 'Aqua Hydrate Aqua Hydrate Water 1.0 LT', 'Brand Aquahydrate \nPackage Information Bottle \nItem Volume 33.8 Fluid Ounces \nUnit Count 33.8 Fl Oz \nNumber of Items 1 \n* * *\n# About this item \n* AQU Ahydrate \n› See more product details \n* * *\n## Im', 'Description\nAdded for great taste. For questions or a report on water quality and information contact: Aquahydrate, Inc. 5870 West Jefferson Blvd. Ste D Los Angeles, CA 90016. 100% recyclable & bpa-fr', 'Product Details \nDescription \nAdded for great taste. For questions or a report on water quality and information contact: Aquahydrate, Inc. 5870 West Jefferson Blvd. Ste D Los Angeles, CA 90016. 100% r', 'Purified Water, with Electrolytes, pH9 + \nAdded for great taste. For questions or a report on water quality and information contact: Aquahydrate, Inc. 5870 West Jefferson Blvd. Ste D Los Angeles, CA 9', 'Supercharged hydration. pH9 +. Aqua Hydrate undergoes a proprietary multi-stage purification process that uses electrolysis to raise the pH level from a neutral 7 to a highly alkaline pH of 9 +. We th', 'Through a proprietary, multi-step process, our water is purified to some of the most rigorous standards in the industry, raised to an alkaline pH of 9, and then supplemented with blend electrolytes an', 'undefined \n[ingredients_start]\n Does Not Contain Any of the 8 Major Allergens, Form: Liquid, \n[ingredients_end]\nState of Readiness: Ready to Drink, Store: Room Temperature, Package Quantity: 1, Packag']","['["""" Beverages"""","""" Water & Sparkling Water"""","""" Still Water""""]', '["""" Beverages"""","""" Water"""","""" Bottled Water""""]', '["""" Beverages"""","""" Waters"""","""" Bottled Waters""""]', '["""" Grocery & Gourmet Food"""","""" Beverages"""","""" Bottled Beverages, Water & Drink Mixes"""","""" Drinking Water""""]', '["""" Grocery & Gourmet Food"""","""" Beverages"""","""" Bottled Beverages, Water & Drink Mixes"""","""" Water""""]', '["""" Pantry"""","""" Beverages"""","""" Waters"""","""" Bottled Water""""]', '["""" Shop"""","""" Beverages"""","""" Water""""]', '["""" Shop"""","""" Household"""","""" Food, Snacks & Candy"""","""" Food"""","""" Pantry""""]', '["""" Target"""","""" Grocery"""","""" Beverages"""","""" Water""""]']"
182136000052,aquahydrate water flexible_juice_content_carbonization still,AQUAhydrate,,water,"['flexible_juice_content_carbonization', 'still']","['water_material_type_flexible', 'type_flexible_juice_content', 'material_type_flexible_juice', 'flexible_juice_content']",[],[6],[],[],0.0,0.85,1.0,1.0,1,[],"['["""" Beverages"""","""" Water"""","""" Bottled Water""""]']"
182136000083,aquahydrate water still,AQUAhydrate,,water,['still'],"['purified_water_electrolytes', 'ahydrate_purified_water_electrolytes', 'aqu_ahydrate_purified_water', 'water_electrolytes', 'purified_water']","[1499.0, 1499.38]",[1],['bottle'],[],0.85,0.95,0.667,1.0,3,"['AQU Ahydrate Purified Water With Electrolytes. Added for great taste. Ph9 +. 5.7 Fl Oz. 1.5L. Performance in the purest form . BPA free. Acidic. Vinegar. Sports and drinks. Coffee. Milk. Bottled water', 'AQUAHYDRATE is an ultra pure, highly functional electrolyte enhanced premium alkaline water. It holds 2x more electrolytes than the leading enhanced waters, fuels performance and has an elevated alkal', 'Added for great taste. pH9 +. Performance in the purest form. 2x more electrolytes than leading electrolyte-enhanced water. Pure, great tasting water that fuels your performance lifestyle. Elevated al']","['["""" Beverages"""","""" Enhanced Water Beverages""""]', '["""" Beverages"""","""" Water"""","""" Bottled Water""""]', '["""" Grocery"""","""" Beverages""""]']"
